Player ID,Uniform Numbers,Salary,Year,Team
robinja02,42,38000.0,1953,Brooklyn Dodgers
robinja02,42,39500.0,1954,Brooklyn Dodgers
robinja02,42,35000.0,1955,Brooklyn Dodgers
robinja02,42,31500.0,1956,Brooklyn Dodgers
barrejo01,18,,1942,Pittsburgh Pirates
barrejo01,18,,1943,Pittsburgh Pirates
barrejo01,18,,1944,Pittsburgh Pirates
barrejo01,18,,1945,Pittsburgh Pirates
barrejo01,18,,1946,Pittsburgh Pirates
barrejo01,2,,1946,Boston Braves
mcmanma01,5,,1931,Detroit Tigers
mcmanma01,28,,1931,Boston Red Sox
mcmanma01,3,,1932,Boston Red Sox
mcmanma01,2,,1933,Boston Red Sox
mcmanma01,28,,1934,Boston Braves
raineti01,32,21000.0,1979,Montreal Expos
raineti01,30,32500.0,1980,Montreal Expos
raineti01,30,35000.0,1981,Montreal Expos
raineti01,30,200000.0,1982,Montreal Expos
raineti01,30,250000.0,1983,Montreal Expos
raineti01,30,790000.0,1984,Montreal Expos
raineti01,30,1200000.0,1985,Montreal Expos
raineti01,30,1515000.0,1986,Montreal Expos
raineti01,30,1666333.0,1987,Montreal Expos
raineti01,30,1666333.0,1988,Montreal Expos
raineti01,30,2104889.0,1989,Montreal Expos
raineti01,30,2055555.0,1990,Montreal Expos
raineti01,30,3500000.0,1991,Chicago White Sox
raineti01,30,3500000.0,1992,Chicago White Sox
raineti01,30,3500000.0,1993,Chicago White Sox
raineti01,30,3650000.0,1994,Chicago White Sox
raineti01,30,3700000.0,1995,Chicago White Sox
raineti01,31,2100000.0,1996,New York Yankees
raineti01,31,1703644.0,1997,New York Yankees
raineti01,31,1300000.0,1998,New York Yankees
raineti01,30,600000.0,1999,Oakland Athletics
raineti01,30,350000.0,2001,Montreal Expos
raineti01,"11, 30",350000.0,2001,Baltimore Orioles
raineti01,"32, 30",350000.0,2002,Florida Marlins
castilu01,34,109000.0,1996,Florida Marlins
castilu01,1,154000.0,1997,Florida Marlins
castilu01,1,200000.0,1998,Florida Marlins
castilu01,1,225000.0,1999,Florida Marlins
castilu01,1,390000.0,2000,Florida Marlins
castilu01,1,2200000.0,2001,Florida Marlins
castilu01,1,3325000.0,2002,Florida Marlins
castilu01,1,4850000.0,2003,Florida Marlins
castilu01,1,4666667.0,2004,Florida Marlins
castilu01,1,4985537.0,2005,Florida Marlins
castilu01,1,5485548.0,2006,Minnesota Twins
castilu01,1,5750000.0,2007,Minnesota Twins
castilu01,1,5750000.0,2007,New York Mets
castilu01,1,6250000.0,2008,New York Mets
castilu01,1,6250000.0,2009,New York Mets
castilu01,1,6250000.0,2010,New York Mets
ellsbja01,46,380000.0,2007,Boston Red Sox
ellsbja01,46,406000.0,2008,Boston Red Sox
ellsbja01,46,449500.0,2009,Boston Red Sox
ellsbja01,2,496500.0,2010,Boston Red Sox
ellsbja01,2,2400000.0,2011,Boston Red Sox
ellsbja01,2,8050000.0,2012,Boston Red Sox
ellsbja01,2,9000000.0,2013,Boston Red Sox
ellsbja01,22,21142857.0,2014,New York Yankees
ellsbja01,22,21142857.0,2015,New York Yankees
ellsbja01,22,21142857.0,2016,New York Yankees
ellsbja01,22,21142857.0,2017,New York Yankees
davisra01,10,327000.0,2006,Pittsburgh Pirates
davisra01,10,380000.0,2007,Pittsburgh Pirates
davisra01,28,380000.0,2007,San Francisco Giants
davisra01,28,390000.0,2008,San Francisco Giants
davisra01,38,390000.0,2008,Oakland Athletics
davisra01,11,410000.0,2009,Oakland Athletics
davisra01,11,1350000.0,2010,Oakland Athletics
davisra01,11,2500000.0,2011,Toronto Blue Jays
davisra01,11,2750000.0,2012,Toronto Blue Jays
davisra01,11,2500000.0,2013,Toronto Blue Jays
davisra01,20,5000000.0,2014,Detroit Tigers
davisra01,20,5000000.0,2015,Detroit Tigers
davisra01,20,5250000.0,2016,Cleveland Indians
davisra01,11,6000000.0,2017,Oakland Athletics
davisra01,25,6000000.0,2017,Boston Red Sox
davisra01,26,1750000.0,2018,Cleveland Indians
davisra01,18,,2019,New York Mets
reisepe01,34,,1940,Brooklyn Dodgers
reisepe01,27,,1941,Brooklyn Dodgers
reisepe01,27,7500.0,1942,Brooklyn Dodgers
reisepe01,27,,1946,Brooklyn Dodgers
reisepe01,7,,1947,Brooklyn Dodgers
reisepe01,7,,1948,Brooklyn Dodgers
reisepe01,11,,1949,Boston Braves
reisepe01,11,,1950,Boston Braves
reisepe01,27,,1951,Pittsburgh Pirates
reisepe01,23,,1952,Cleveland Indians
brutobi01,38,,1953,Milwaukee Braves
brutobi01,38,,1954,Milwaukee Braves
brutobi01,38,,1955,Milwaukee Braves
brutobi01,38,,1956,Milwaukee Braves
brutobi01,38,,1957,Milwaukee Braves
brutobi01,38,,1958,Milwaukee Braves
brutobi01,38,,1959,Milwaukee Braves
brutobi01,38,,1960,Milwaukee Braves
brutobi01,38,,1961,Detroit Tigers
brutobi01,38,,1962,Detroit Tigers
brutobi01,38,,1963,Detroit Tigers
brutobi01,38,35000.0,1964,Detroit Tigers
cabreev01,1,400000.0,2009,San Diego Padres
cabreev01,1,418800.0,2010,San Diego Padres
cabreev01,2,434000.0,2011,San Diego Padres
cabreev01,2,975000.0,2012,San Diego Padres
cabreev01,2,1275000.0,2013,San Diego Padres
cabreev01,2,2450000.0,2014,San Diego Padres
cabreev01,1,2400000.0,2015,Baltimore Orioles
friscfr01,3,18500.0,1932,St. Louis Cardinals
friscfr01,3,18500.0,1933,St. Louis Cardinals
friscfr01,3,18500.0,1934,St. Louis Cardinals
friscfr01,3,18500.0,1935,St. Louis Cardinals
friscfr01,3,16000.0,1936,St. Louis Cardinals
friscfr01,3,16000.0,1937,St. Louis Cardinals
carrch02,"1, 7",100000.0,1990,New York Mets
carrch02,27,100000.0,1991,New York Mets
carrch02,43,109000.0,1992,St. Louis Cardinals
carrch02,21,123000.0,1993,Florida Marlins
carrch02,21,230000.0,1994,Florida Marlins
carrch02,21,255000.0,1995,Florida Marlins
carrch02,24,325000.0,1996,Milwaukee Brewers
carrch02,24,325000.0,1997,Milwaukee Brewers
carrch02,21,250000.0,1997,Houston Astros
reesepe01,1,,1940,Brooklyn Dodgers
reesepe01,1,,1941,Brooklyn Dodgers
reesepe01,1,,1942,Brooklyn Dodgers
reesepe01,1,,1946,Brooklyn Dodgers
reesepe01,1,,1947,Brooklyn Dodgers
reesepe01,1,,1948,Brooklyn Dodgers
reesepe01,1,,1949,Brooklyn Dodgers
reesepe01,1,35000.0,1950,Brooklyn Dodgers
reesepe01,1,30000.0,1951,Brooklyn Dodgers
reesepe01,1,,1952,Brooklyn Dodgers
reesepe01,1,33500.0,1953,Brooklyn Dodgers
reesepe01,1,,1954,Brooklyn Dodgers
reesepe01,1,,1955,Brooklyn Dodgers
reesepe01,1,,1956,Brooklyn Dodgers
reesepe01,1,35000.0,1957,Brooklyn Dodgers
reesepe01,1,30000.0,1958,Los Angeles Dodgers
bournmi01,9,327000.0,2006,Philadelphia Phillies
bournmi01,9,380000.0,2007,Philadelphia Phillies
bournmi01,14,396000.0,2008,Houston Astros
bournmi01,21,434500.0,2009,Houston Astros
bournmi01,21,2400000.0,2010,Houston Astros
bournmi01,21,4400000.0,2011,Houston Astros
bournmi01,24,4400000.0,2011,Atlanta Braves
bournmi01,24,6845000.0,2012,Atlanta Braves
bournmi01,24,7000000.0,2013,Cleveland Indians
bournmi01,24,13500000.0,2014,Cleveland Indians
bournmi01,24,13500000.0,2015,Cleveland Indians
bournmi01,2,13500000.0,2015,Atlanta Braves
bournmi01,1,,2016,Arizona Diamondbacks
bournmi01,1,,2016,Baltimore Orioles
pierrju01,6,200000.0,2000,Colorado Rockies
pierrju01,9,215000.0,2001,Colorado Rockies
pierrju01,9,600000.0,2002,Colorado Rockies
pierrju01,9,1000000.0,2003,Florida Marlins
pierrju01,9,2400000.0,2004,Florida Marlins
pierrju01,9,3700000.0,2005,Florida Marlins
pierrju01,9,5750000.0,2006,Chicago Cubs
pierrju01,9,7500000.0,2007,Los Angeles Dodgers
pierrju01,9,8000000.0,2008,Los Angeles Dodgers
pierrju01,9,10000000.0,2009,Los Angeles Dodgers
pierrju01,1,7000000.0,2010,Chicago White Sox
pierrju01,1,8500000.0,2011,Chicago White Sox
pierrju01,10,800000.0,2012,Philadelphia Phillies
pierrju01,9,1600000.0,2013,Miami Marlins
merriwh01,15,507500.0,2016,Kansas City Royals
merriwh01,15,547100.0,2017,Kansas City Royals
merriwh01,15,569500.0,2018,Kansas City Royals
merriwh01,15,1000000.0,2019,Kansas City Royals
merriwh01,15,1850000.0,2020,Kansas City Royals
merriwh01,15,6750000.0,2021,Kansas City Royals
merriwh01,15,7000000.0,2022,Kansas City Royals
merriwh01,1,7000000.0,2022,Toronto Blue Jays
merriwh01,15,6750000.0,2023,Toronto Blue Jays
merriwh01,9,7000000.0,2024,Philadelphia Phillies
merriwh01,15,7000000.0,2024,Atlanta Braves
ashburi01,1,3900.0,1948,Philadelphia Phillies
ashburi01,1,10000.0,1949,Philadelphia Phillies
ashburi01,1,10000.0,1950,Philadelphia Phillies
ashburi01,1,14000.0,1951,Philadelphia Phillies
ashburi01,1,20000.0,1952,Philadelphia Phillies
ashburi01,1,17000.0,1953,Philadelphia Phillies
ashburi01,1,21000.0,1954,Philadelphia Phillies
ashburi01,1,22500.0,1955,Philadelphia Phillies
ashburi01,1,27000.0,1956,Philadelphia Phillies
ashburi01,1,29000.0,1957,Philadelphia Phillies
ashburi01,1,30000.0,1958,Philadelphia Phillies
ashburi01,1,38000.0,1959,Philadelphia Phillies
ashburi01,1,35000.0,1960,Chicago Cubs
ashburi01,1,32500.0,1961,Chicago Cubs
ashburi01,1,29000.0,1962,New York Mets
cruzon01,61,570500.0,2021,Pittsburgh Pirates
cruzon01,15,700000.0,2022,Pittsburgh Pirates
cruzon01,15,720000.0,2023,Pittsburgh Pirates
cruzon01,15,755000.0,2024,Pittsburgh Pirates
cruzon01,15,785000.0,2025,Pittsburgh Pirates
lefloro01,42,15000.0,1974,Detroit Tigers
lefloro01,8,16000.0,1975,Detroit Tigers
lefloro01,8,27000.0,1976,Detroit Tigers
lefloro01,8,73250.0,1977,Detroit Tigers
lefloro01,8,,1978,Detroit Tigers
lefloro01,8,,1979,Detroit Tigers
lefloro01,7,,1980,Montreal Expos
lefloro01,8,,1981,Chicago White Sox
lefloro01,8,,1982,Chicago White Sox
storytr01,27,507500.0,2016,Colorado Rockies
storytr01,27,540000.0,2017,Colorado Rockies
storytr01,27,555000.0,2018,Colorado Rockies
storytr01,27,5000000.0,2019,Colorado Rockies
storytr01,27,3330000.0,2020,Colorado Rockies
storytr01,27,17500000.0,2021,Colorado Rockies
storytr01,10,20000000.0,2022,Boston Red Sox
storytr01,10,20000000.0,2023,Boston Red Sox
storytr01,10,22500000.0,2024,Boston Red Sox
storytr01,10,22500000.0,2025,Boston Red Sox
mayswi01,"14, 24",7500.0,1951,New York Giants
mayswi01,24,12500.0,1952,New York Giants
mayswi01,24,12500.0,1954,New York Giants
mayswi01,24,12500.0,1955,New York Giants
mayswi01,24,30000.0,1956,New York Giants
mayswi01,24,50000.0,1957,New York Giants
mayswi01,24,50000.0,1958,San Francisco Giants
mayswi01,24,160000.0,1959,San Francisco Giants
mayswi01,24,150000.0,1960,San Francisco Giants
mayswi01,24,75000.0,1961,San Francisco Giants
mayswi01,24,75000.0,1962,San Francisco Giants
mayswi01,24,80000.0,1963,San Francisco Giants
mayswi01,24,85000.0,1964,San Francisco Giants
mayswi01,24,90000.0,1965,San Francisco Giants
mayswi01,24,105000.0,1966,San Francisco Giants
mayswi01,24,105000.0,1967,San Francisco Giants
mayswi01,24,105000.0,1968,San Francisco Giants
mayswi01,24,125000.0,1969,San Francisco Giants
mayswi01,24,125000.0,1970,San Francisco Giants
mayswi01,24,160000.0,1971,San Francisco Giants
mayswi01,24,165000.0,1972,San Francisco Giants
mayswi01,24,165000.0,1972,New York Mets
mayswi01,24,165000.0,1973,New York Mets
turnetr01,7,507500.0,2015,Washington Nationals
turnetr01,7,519000.0,2016,Washington Nationals
turnetr01,7,554900.0,2017,Washington Nationals
turnetr01,7,577200.0,2018,Washington Nationals
turnetr01,7,3725000.0,2019,Washington Nationals
turnetr01,7,2756500.0,2020,Washington Nationals
turnetr01,7,13000000.0,2021,Washington Nationals
turnetr01,6,13000000.0,2021,Los Angeles Dodgers
turnetr01,6,21000000.0,2022,Los Angeles Dodgers
turnetr01,7,27272727.0,2023,Philadelphia Phillies
turnetr01,7,27272727.0,2024,Philadelphia Phillies
turnetr01,7,27272727.0,2025,Philadelphia Phillies
taverfr01,10,12750.0,1971,Pittsburgh Pirates
taverfr01,10,13500.0,1972,Pittsburgh Pirates
taverfr01,10,,1974,Pittsburgh Pirates
taverfr01,10,,1975,Pittsburgh Pirates
taverfr01,10,32000.0,1976,Pittsburgh Pirates
taverfr01,10,75000.0,1977,Pittsburgh Pirates
taverfr01,10,,1978,Pittsburgh Pirates
taverfr01,10,,1979,Pittsburgh Pirates
taverfr01,11,,1979,New York Mets
taverfr01,11,195000.0,1980,New York Mets
taverfr01,11,195000.0,1981,New York Mets
taverfr01,11,195000.0,1982,Montreal Expos
verasqu01,3,109000.0,1995,Florida Marlins
verasqu01,3,230000.0,1996,Florida Marlins
verasqu01,4,310000.0,1997,San Diego Padres
verasqu01,4,1100000.0,1998,San Diego Padres
verasqu01,4,2110000.0,1999,San Diego Padres
verasqu01,4,3000000.0,2000,Atlanta Braves
verasqu01,4,3900000.0,2001,Atlanta Braves
jethrsa01,5,5000.0,1950,Boston Braves
jethrsa01,5,6500.0,1951,Boston Braves
jethrsa01,5,6100.0,1952,Boston Braves
jethrsa01,20,5500.0,1954,Pittsburgh Pirates
patekfr01,2,,1968,Pittsburgh Pirates
patekfr01,2,,1969,Pittsburgh Pirates
patekfr01,2,,1970,Pittsburgh Pirates
patekfr01,"2, 37",,1971,Kansas City Royals
patekfr01,37,,1972,Kansas City Royals
patekfr01,37,40000.0,1973,Kansas City Royals
patekfr01,37,55000.0,1974,Kansas City Royals
patekfr01,2,65000.0,1975,Kansas City Royals
patekfr01,2,75000.0,1976,Kansas City Royals
patekfr01,2,135000.0,1977,Kansas City Royals
patekfr01,2,165000.0,1978,Kansas City Royals
patekfr01,2,200000.0,1979,Kansas City Royals
patekfr01,2,185000.0,1980,California Angels
patekfr01,2,185000.0,1981,California Angels
crosefr01,5,8000.0,1932,New York Yankees
crosefr01,5,7500.0,1933,New York Yankees
crosefr01,5,7000.0,1934,New York Yankees
crosefr01,5,10000.0,1935,New York Yankees
crosefr01,5,10000.0,1936,New York Yankees
crosefr01,1,13000.0,1937,New York Yankees
crosefr01,1,14000.0,1938,New York Yankees
crosefr01,1,15000.0,1939,New York Yankees
crosefr01,1,16000.0,1940,New York Yankees
crosefr01,1,12000.0,1941,New York Yankees
crosefr01,1,11000.0,1942,New York Yankees
crosefr01,1,11000.0,1943,New York Yankees
crosefr01,1,15000.0,1944,New York Yankees
crosefr01,2,15000.0,1945,New York Yankees
crosefr01,2,16000.0,1946,New York Yankees
crosefr01,2,16000.0,1947,New York Yankees
crosefr01,2,7500.0,1948,New York Yankees
